LAT|LON|ROW|COL|ID|DATE|DPY|FUEL_SOLD_REG_MONTH|FUEL SOLD GAL/YEAR|GROWRATE|YEARNUMBER|STORAGE_VOC_(LB/YR)|STORAGE VOC (TON/YR)|STORAGE VOC (TON/DAY)
4.65488718857|-74.1493709545|24.0|30.0|98.0|41634.0|312.0|15000.0|180000.0|0.005|-1.0|3.30927814286|0.00150241227686|4.81542396429e-06
4.61087053021|-74.1406913587|24.0|25.0|99.0|41603.0|365.0|80549.99|966599.88|0.005|-1.0|3502.20454363|1.59000086281|0.00435616674742
4.63113055556|-74.1556805556|23.0|27.0|100.0|40890.0|365.0|49997.9861089|599975.833307|0.005|1.0|1933.54647103|0.8770549041|0.00240289014822
4.61678744297|-74.1343090129|25.0|26.0|101.0|41596.0|365.0|33000.0|396000.0|0.005|-1.0|2006.43767235|0.910922703245|0.00249567863903
4.59705702335|-74.1554261875|23.0|24.0|102.0|41565.0|365.0|110000.0|1320000.0|0.005|-1.0|3587.007566|1.62850143496|0.00446164776702
4.64597485651|-74.1309709997|26.0|29.0|103.0|40766.0|365.0|120000.0|1440000.0|0.005|1.0|4593.20127725|2.08531337987|0.00571318734211
4.64800448026|-74.1433114698|24.0|29.0|104.0|39590.0|365.0|55000.0|660000.0|0.005|4.0|8.3811146491|0.00380502605069|1.0424728906e-05
4.63943888889|-74.1165527778|27.0|28.0|105.0|40715.0|365.0|71100.0|853200.0|0.005|1.0|3382.94792204|1.53585835661|0.00420783111399
4.63946360393|-74.1567090828|23.0|28.0|106.0|41260.0|365.0|65000.0020584|780000.024701|0.005|0.0|2510.40373258|1.13871682834|0.00311977213243
4.61034003295|-74.1416241778|24.0|25.0|107.0|41575.0|365.0|105000.0|1260000.0|0.005|-1.0|3774.22520501|1.71349824307|0.00469451573445
4.63670870859|-74.1601410486|22.0|28.0|108.0|41152.0|365.0|96000.0|1152000.0|0.005|0.0|3559.35504487|1.61594719037|0.00442725257636
4.64618333333|-74.0872833333|30.0|29.0|109.0|41258.0|365.0|93600.0|1123200.0|0.005|0.0|3274.61996825|1.48536461122|0.00406949208553
4.59168550916|-74.1240232323|26.0|23.0|110.0|41479.0|365.0|34000.0|408000.0|0.005|-1.0|1932.61542939|0.877407404944|0.00240385590396
4.68521590386|-74.063588665|33.0|33.0|111.0|40977.0|365.0|38000.0|456000.0|0.005|0.0|5257.12752752|2.3867358975|0.00653900245889
4.66999334197|-74.0638161521|33.0|32.0|112.0|40894.0|365.0|121000.0|1452000.0|0.005|-1.0|5211.94535579|2.36622319153|0.00648280326446
4.66213733535|-74.0662304272|33.0|31.0|113.0|41460.0|365.0|53194.0|638328.0|0.005|-1.0|3398.8493766|1.54307761698|0.00422760990953
4.71888528416|-74.0552535141|34.0|37.0|114.0|40567.0|365.0|46000.0|552000.0|0.005|1.0|2872.37233043|1.302905452|0.00356960397808
4.63839735364|-74.0695818929|32.0|28.0|115.0|41234.0|365.0|70391.0|844692.0|0.005|0.0|2887.6316196|1.3109847553|0.00359173905561
4.49298027386|-74.1030203739|29.0|12.0|116.0|40897.0|365.0|30000.0|360000.0|0.005|1.0|519.207904769|0.235512228926|0.00064523898336
4.68776111111|-74.0749472222|32.0|34.0|117.0|41017.0|365.0|64000.0|768000.0|0.005|0.0|4254.54334777|1.92985695652|0.00528727933293
4.63719444444|-74.1835111111|20.0|28.0|118.0|41169.0|365.0|60300.0|723600.0|0.005|0.0|1213.19358499|0.550303496336|0.00150768081188
4.58985277778|-74.1390361111|25.0|23.0|119.0|40819.0|365.0|73600.0|883200.0|0.005|1.0|4345.9535724|1.97132055049|0.00540087822051
4.66369077678|-74.0485322404|35.0|31.0|120.0|41542.0|365.0|138265.0|1659180.0|0.005|-1.0|5523.72306827|2.50777027299|0.00687060348766
4.52252091995|-74.1252144444|26.0|15.0|121.0|41069.0|365.0|49266.6543394|591199.852073|0.005|0.0|1539.04672829|0.698110182979|0.0019126306383
4.62560277778|-74.079725|31.0|27.0|122.0|40820.0|365.0|59000.0|708000.0|0.005|1.0|3335.61673368|1.51303268802|0.00414529503567
